Epoch	Step	Loss	Accuracy	F1-Score
00002	03471	0.851115	0.750000	0.391005
00002	03484	0.838231	0.781250	0.487400
00002	03497	0.845027	0.812500	0.609104
00002	03510	0.518665	0.625000	0.114286
00002	03523	1.346374	0.562500	0.126570
00002	03536	0.907305	0.437500	0.072351
00002	03549	0.946547	0.750000	0.416623
00002	03562	0.764028	0.812500	0.545000
00002	03575	1.990365	0.406250	0.126781
00002	03588	1.015140	0.718750	0.394345
00002	03601	0.733287	0.812500	0.531987
00002	03614	0.832212	0.812500	0.533012
00002	03627	0.853021	0.812500	0.451852
00002	03640	1.147417	0.593750	0.086168
00002	03653	0.579883	0.656250	0.134615
00002	03666	0.324275	0.531250	0.090426
00002	03679	1.113721	0.437500	0.074074
00002	03692	0.547517	0.781250	0.265565
00002	03705	0.752821	0.875000	0.763889
00002	03718	0.791474	0.875000	0.672445
00002	03731	0.727210	0.843750	0.477686
00002	03744	1.023539	0.750000	0.500126
00002	03757	1.867007	0.593750	0.195421
00002	03770	0.785778	0.750000	0.419732
00002	03783	0.691394	0.812500	0.483916
00002	03796	0.843386	0.750000	0.214286
00002	03809	0.935380	0.781250	0.508296
00002	03822	1.523097	0.625000	0.406061
00002	03835	1.129840	0.781250	0.430556
00002	03848	1.028799	0.656250	0.295949
00002	03861	1.386947	0.593750	0.147826
00002	03874	0.695763	0.812500	0.710417
00002	03887	0.593891	0.906250	0.780769
00002	03900	0.691094	0.812500	0.623489
00002	03913	0.989102	0.750000	0.325428
00002	03926	0.682679	0.906250	0.795000
00002	03939	0.463704	0.906250	0.607407
00002	03952	0.901875	0.781250	0.475758
00002	03965	0.798943	0.750000	0.369101
00002	03978	0.700710	0.843750	0.641111
00002	03991	1.030534	0.750000	0.226950
00002	04004	1.026273	0.593750	0.108571
00002	04017	0.744025	0.812500	0.364583
00002	04030	1.600699	0.625000	0.180000
00002	04043	0.944929	0.781250	0.492683
00002	04056	1.047031	0.718750	0.331646
00002	04069	0.462279	0.937500	0.789116
00002	04082	1.201696	0.781250	0.347565
00002	04095	0.943727	0.406250	0.063882
00002	04108	1.495619	0.687500	0.374912
00002	04121	0.713257	0.781250	0.383075
00002	04134	0.752759	0.593750	0.087500
00002	04147	0.891987	0.375000	0.125220
00002	04160	0.763077	0.812500	0.465986
00002	04173	1.040076	0.750000	0.540090
00002	04186	1.059286	0.781250	0.451282
00002	04199	1.308645	0.250000	0.041558
00002	04212	1.437031	0.625000	0.259933
00002	04225	0.869465	0.781250	0.588372
00002	04238	0.930175	0.750000	0.367943
00002	04251	0.523651	0.312500	0.079545
00002	04264	0.846330	0.781250	0.470370
00002	04277	1.094972	0.718750	0.316667
00002	04290	1.577895	0.656250	0.183700
00002	04303	0.698409	0.812500	0.358333
00002	04316	0.873139	0.781250	0.514113
00002	04329	1.209682	0.343750	0.052381
00002	04342	0.645948	0.812500	0.462121
00002	04355	1.445992	0.593750	0.158103
00002	04368	1.463111	0.656250	0.304487
00002	04381	0.701837	0.718750	0.358586
00002	04394	0.746485	0.437500	0.098684
00002	04407	0.522351	0.906250	0.663462
00002	04420	0.838171	0.781250	0.528532
00002	04433	0.635188	0.843750	0.492021
00002	04446	1.679960	0.593750	0.262281
00002	04459	1.883029	0.593750	0.398899
00002	04472	1.645811	0.406250	0.093333
00002	04485	0.456823	0.875000	0.514691
00002	04498	0.866820	0.718750	0.299520
00002	04511	0.768752	0.812500	0.386305
00002	04524	0.749932	0.781250	0.507407
00002	04537	0.691604	0.812500	0.420860
00002	04550	1.089375	0.750000	0.351658
00002	04563	0.737799	0.812500	0.428904
00002	04576	1.141384	0.750000	0.520238
00002	04589	0.470338	0.843750	0.661616
00002	04602	1.347487	0.562500	0.154891
00002	04615	0.696341	0.843750	0.415729
00002	04628	0.374437	0.937500	0.722093
00002	04641	0.660660	0.843750	0.535458
00002	04654	1.285977	0.625000	0.294372
00002	04667	0.823511	0.781250	0.384964
00002	04680	0.768373	0.812500	0.547049
00002	04693	0.413371	0.875000	0.599557
00002	04706	0.770759	0.843750	0.661882
00002	04719	1.360569	0.593750	0.242424
00002	04732	0.678420	0.843750	0.453968
00002	04745	0.674214	0.843750	0.612121
00002	04758	0.916375	0.312500	0.108961
00002	04771	0.516655	0.937500	0.759104
00002	04784	0.559451	0.875000	0.560000
00002	04797	0.951379	0.812500	0.368434
00002	04810	0.862121	0.437500	0.179894
00002	04823	0.519879	0.875000	0.601276
00002	04836	0.986842	0.500000	0.077295
00002	04849	1.287001	0.687500	0.437607
00002	04862	0.700026	0.781250	0.485225
00002	04875	1.424329	0.718750	0.305785
00002	04888	0.555806	0.843750	0.591905
00002	04901	1.226277	0.718750	0.337500
00002	04914	0.667187	0.500000	0.076190
00002	04927	0.968123	0.750000	0.562381
00002	04940	1.120024	0.375000	0.055944
00002	04953	0.937957	0.812500	0.493243
00002	04966	0.873130	0.812500	0.501010
00002	04979	1.234035	0.687500	0.354739
00002	04992	0.862156	0.781250	0.542636
00002	05005	0.650641	0.906250	0.423280
00002	05018	1.342281	0.656250	0.254472
00002	05031	0.641295	0.875000	0.472449
00002	05044	0.618435	0.843750	0.447997
00002	05057	0.855243	0.562500	0.160486
00002	05070	0.919089	0.687500	0.263636
00002	05083	1.061170	0.562500	0.078261
00002	05096	1.073656	0.781250	0.371304
00002	05109	0.832750	0.812500	0.469661
00002	05122	0.782218	0.468750	0.074074
00002	05135	1.088331	0.437500	0.062084
00002	05148	1.549275	0.593750	0.263684
00002	05161	0.604634	0.875000	0.614050
00002	05174	1.034031	0.468750	0.093293
00002	05187	1.191971	0.687500	0.201814
00002	05200	0.955531	0.843750	0.462534
00002	05213	0.649449	0.875000	0.558974
00002	05226	0.839273	0.750000	0.501852
00002	05239	1.287113	0.718750	0.450168
00002	05252	0.840956	0.750000	0.546970
00002	05265	0.406482	0.937500	0.705426
00002	05278	0.951262	0.750000	0.483538
00002	05291	1.320808	0.750000	0.426957
00002	05304	0.983689	0.750000	0.493162
00002	05317	0.859436	0.812500	0.487576
00002	05330	1.037170	0.500000	0.157428
00002	05343	1.284118	0.656250	0.100962
00002	05356	1.412911	0.625000	0.240662
00002	05369	0.407012	0.968750	0.800000
00002	05382	0.775671	0.468750	0.131395
00002	05395	0.431706	0.875000	0.650436
00002	05408	0.656247	0.812500	0.566188
00002	05421	1.366566	0.718750	0.411138
00002	05434	0.842528	0.437500	0.159317
00002	05447	0.469211	0.906250	0.850907
00002	05460	1.214718	0.687500	0.478788
00002	05473	1.120412	0.687500	0.334028
00002	05486	0.908537	0.843750	0.390909
00002	05499	0.925088	0.343750	0.052632
00002	05512	1.879745	0.437500	0.062222
00002	05525	1.029100	0.718750	0.478130
00002	05538	1.586226	0.687500	0.207729
00002	05551	1.086258	0.500000	0.156667
00002	05564	0.910746	0.843750	0.528788
00002	05577	1.219300	0.375000	0.070175
00002	05590	0.889427	0.875000	0.746423
00002	05603	0.649991	0.843750	0.583333
00002	05616	1.183141	0.687500	0.353153
00002	05629	1.346845	0.406250	0.185185
00002	05642	0.661392	0.531250	0.120567
00002	05655	1.124236	0.562500	0.085106
00002	05668	1.595669	0.656250	0.347217
00002	05681	0.653709	0.812500	0.481551
00002	05694	0.798986	0.812500	0.576224
00002	05707	0.935542	0.437500	0.066667
00002	05720	0.633398	0.875000	0.490000
00002	05733	1.033842	0.312500	0.063492
00002	05746	0.994253	0.718750	0.346491
00002	05759	1.027308	0.718750	0.355589
00002	05772	0.743476	0.843750	0.822691
00002	05785	0.720209	0.812500	0.576577
00002	05798	1.626381	0.593750	0.192391
00002	05811	1.051627	0.750000	0.360709
00002	05824	1.352306	0.656250	0.433333
00002	05837	0.804078	0.750000	0.401973
00002	05850	1.158155	0.781250	0.408688
00002	05863	0.845314	0.375000	0.063492
00002	05876	0.825991	0.781250	0.490476
00002	05889	1.351911	0.687500	0.315942
00002	05902	0.714281	0.843750	0.665065
00002	05915	1.433826	0.687500	0.478659
00002	05928	0.628817	0.906250	0.539116
00002	05941	1.393228	0.437500	0.056911
00002	05954	0.785399	0.781250	0.438630
00002	05967	0.609853	0.843750	0.522683
00002	05980	0.568764	0.843750	0.508418
00002	05993	0.738484	0.843750	0.548148
00002	06006	0.429801	0.906250	0.458333
00002	06019	1.153603	0.625000	0.159439
00002	06032	1.364885	0.343750	0.111111
00002	06045	1.014134	0.750000	0.417906
00002	06058	1.280107	0.687500	0.273643
00002	06071	1.051472	0.781250	0.411201
00002	06084	1.278959	0.656250	0.421085
00002	06097	0.808315	0.531250	0.138889
00002	06110	0.706390	0.812500	0.549145
00002	06123	1.547668	0.500000	0.210712
00002	06136	0.596225	0.937500	0.845679
00002	06149	1.114633	0.718750	0.455971
00002	06162	0.842042	0.812500	0.326241
00002	06175	0.567628	0.875000	0.450593
00002	06188	0.740473	0.593750	0.224983
00002	06201	0.882664	0.781250	0.521212
00002	06214	0.897244	0.718750	0.443258
00002	06227	0.618297	0.812500	0.439394
00002	06240	1.188053	0.343750	0.122222
00002	06253	1.177426	0.781250	0.485507
00002	06266	0.537797	0.906250	0.442177
00002	06279	0.734542	0.812500	0.585124
00002	06292	1.512090	0.593750	0.336667
00002	06305	1.127857	0.750000	0.322683
00002	06318	1.614670	0.468750	0.125676
00002	06331	1.188389	0.750000	0.608333
00002	06344	0.928369	0.781250	0.472222
00002	06357	1.499422	0.500000	0.112795
00002	06370	0.667495	0.812500	0.540909
00002	06383	0.690667	0.781250	0.345652
00002	06396	0.958034	0.656250	0.619884
00002	06409	1.210617	0.656250	0.256917
00002	06422	1.138761	0.750000	0.363248
00002	06435	1.463613	0.562500	0.275000
00002	06448	0.557210	0.843750	0.608262
00002	06461	1.061444	0.500000	0.200000
00002	06474	1.408717	0.500000	0.088889
00002	06487	0.868741	0.781250	0.411429
00002	06500	0.946812	0.781250	0.322222
00002	06513	0.724685	0.875000	0.673351
00002	06526	0.907817	0.781250	0.477778
00002	06539	1.262243	0.531250	0.129870
00002	06552	1.492679	0.562500	0.125000
00002	06565	0.609348	0.812500	0.543386
00002	06578	0.395183	0.906250	0.592208
00002	06591	1.513085	0.656250	0.286992
00002	06604	1.029193	0.437500	0.122727
00002	06617	1.091980	0.687500	0.281504
00002	06630	0.962261	0.812500	0.578095
00002	06643	1.466974	0.656250	0.279339
00002	06656	0.834946	0.750000	0.176143
00002	06669	1.375503	0.656250	0.224444
00002	06682	0.846556	0.781250	0.532784
00002	06695	1.224327	0.343750	0.068750
00002	06708	1.011366	0.750000	0.310714
00002	06721	0.618306	0.812500	0.579189
00002	06734	1.598122	0.625000	0.222661
00002	06747	0.842876	0.750000	0.498413
00002	06760	0.831562	0.812500	0.327531
00002	06773	1.867691	0.437500	0.158153
00002	06786	1.301506	0.656250	0.146667
00002	06799	1.479853	0.625000	0.280983
00002	06812	0.570417	0.843750	0.674074
00002	06825	1.113292	0.750000	0.393501
00002	06838	0.416852	0.906250	0.575758
00002	06851	0.719966	0.812500	0.654279
00002	06864	0.894057	0.750000	0.231481
00002	06877	0.834276	0.781250	0.565527
00002	06890	0.979483	0.718750	0.434211
00003	00000	0.932302	0.687500	0.390458
00003	00013	0.413020	0.906250	0.722840
00003	00026	1.410238	0.343750	0.044534
00003	00039	0.684862	0.875000	0.564957
00003	00052	1.457632	0.562500	0.227513
00003	00065	1.303395	0.656250	0.347619
00003	00078	0.719719	0.750000	0.471181
00003	00091	1.069355	0.343750	0.066066
00003	00104	0.653861	0.843750	0.592683
00003	00117	1.775225	0.562500	0.216162
00003	00130	0.680269	0.843750	0.581481
00003	00143	0.922212	0.812500	0.596037
00003	00156	0.661414	0.875000	0.590000
00003	00169	0.551802	0.875000	0.620819
00003	00182	1.066039	0.437500	0.100000
00003	00195	1.482437	0.406250	0.079060
00003	00208	0.567356	0.875000	0.564957
00003	00221	0.635919	0.812500	0.724603
00003	00234	1.546981	0.750000	0.387879
00003	00247	0.642834	0.843750	0.668889
00003	00260	1.136134	0.718750	0.267609
00003	00273	0.570834	0.906250	0.729525
00003	00286	1.269539	0.531250	0.082126
00003	00299	0.378220	0.906250	0.610908
00003	00312	0.607718	0.875000	0.660015
00003	00325	1.053548	0.593750	0.151190
00003	00338	0.711292	0.812500	0.548974
00003	00351	0.506447	0.562500	0.107143
00003	00364	0.699255	0.812500	0.571429
00003	00377	0.769646	0.875000	0.532590
00003	00390	1.013162	0.781250	0.447811
00003	00403	0.333865	0.937500	0.664303
00003	00416	1.044487	0.468750	0.075758
00003	00429	0.511848	0.875000	0.604308
00003	00442	1.174492	0.687500	0.437161
00003	00455	1.808072	0.437500	0.261046
00003	00468	0.537208	0.875000	0.661616
00003	00481	1.651600	0.531250	0.146753
00003	00494	0.574948	0.906250	0.714103
00003	00507	1.575184	0.500000	0.198785
00003	00520	0.540429	0.812500	0.433333
00003	00533	0.852691	0.718750	0.541558
00003	00546	0.796758	0.781250	0.601401
00003	00559	1.101501	0.718750	0.226248
00003	00572	0.920148	0.750000	0.422222
00003	00585	0.784822	0.281250	0.039560
00003	00598	0.488132	0.906250	0.553288
00003	00611	1.356050	0.656250	0.100962
00003	00624	0.575515	0.843750	0.560054
00003	00637	0.948952	0.875000	0.804473
00003	00650	1.320872	0.562500	0.140580
00003	00663	1.378487	0.625000	0.220539
00003	00676	0.747854	0.781250	0.466942
00003	00689	1.614615	0.343750	0.056410
00003	00702	0.506760	0.843750	0.654497
00003	00715	0.538547	0.843750	0.655108
00003	00728	0.389218	0.937500	0.888760
00003	00741	0.887102	0.375000	0.066667
00003	00754	1.183147	0.312500	0.052632
00003	00767	1.817159	0.468750	0.162338
00003	00780	1.333112	0.687500	0.356614
00003	00793	0.512867	0.875000	0.673290
00003	00806	1.152839	0.562500	0.261957
00003	00819	1.167848	0.437500	0.100529
00003	00832	0.801408	0.875000	0.626781
00003	00845	0.909964	0.750000	0.544077
00003	00858	0.621407	0.875000	0.559524
00003	00871	0.437534	0.937500	0.663627
00003	00884	0.719043	0.812500	0.465432
00003	00897	0.405352	0.937500	0.740741
00003	00910	0.473895	0.500000	0.099379
00003	00923	1.012006	0.718750	0.500000
00003	00936	1.578859	0.531250	0.099638
00003	00949	1.633973	0.625000	0.428205
00003	00962	0.635270	0.843750	0.598718
00003	00975	1.400039	0.656250	0.227625
00003	00988	0.378987	0.937500	0.746667
00003	01001	1.042350	0.718750	0.322932
00003	01014	1.034208	0.531250	0.075556
00003	01027	1.946338	0.437500	0.048951
00003	01040	1.061574	0.812500	0.520833
00003	01053	0.783040	0.812500	0.453704
00003	01066	1.840467	0.187500	0.038095
00003	01079	0.641960	0.875000	0.433806
00003	01092	1.427345	0.562500	0.253968
00003	01105	0.439859	0.906250	0.716361
00003	01118	0.726174	0.812500	0.539683
00003	01131	1.193781	0.656250	0.115385
00003	01144	0.426867	0.937500	0.722340
00003	01157	0.474496	0.937500	0.718954
00003	01170	1.259578	0.625000	0.080000
00003	01183	0.417550	0.875000	0.573427
00003	01196	1.259931	0.687500	0.245833
00003	01209	1.461028	0.593750	0.079167
00003	01222	1.028485	0.812500	0.586667
00003	01235	0.461846	0.906250	0.728283
00003	01248	0.616288	0.812500	0.416484
00003	01261	0.532975	0.843750	0.323899
00003	01274	0.716811	0.781250	0.399600
00003	01287	0.563845	0.843750	0.738095
00003	01300	0.706014	0.875000	0.602576
00003	01313	1.510588	0.593750	0.208889
00003	01326	1.065578	0.843750	0.571078
00003	01339	1.668754	0.656250	0.277622
00003	01352	1.013292	0.375000	0.066667
00003	01365	0.884076	0.750000	0.423810
00003	01378	1.558431	0.656250	0.417795
00003	01391	0.738516	0.781250	0.544444
00003	01404	0.581642	0.843750	0.585714
00003	01417	0.623063	0.875000	0.671131
00003	01430	0.870537	0.625000	0.100000
00003	01443	0.545561	0.906250	0.776968
00003	01456	0.918359	0.843750	0.658333
00003	01469	0.336931	0.968750	0.833333
00003	01482	0.348034	0.906250	0.771490
00003	01495	0.366540	0.937500	0.705782
00003	01508	1.382595	0.656250	0.232609
00003	01521	0.678853	0.781250	0.385064
00003	01534	1.581258	0.625000	0.336397
00003	01547	1.034906	0.781250	0.129870
00003	01560	0.814919	0.750000	0.419444
00003	01573	0.605486	0.937500	0.722093
00003	01586	0.825109	0.750000	0.419620
00003	01599	0.500764	0.906250	0.799187
00003	01612	1.052685	0.500000	0.068085
00003	01625	0.973995	0.812500	0.521645
00003	01638	0.622300	0.875000	0.497967
00003	01651	1.253253	0.375000	0.076923
00003	01664	0.762524	0.781250	0.335802
00003	01677	0.591419	0.875000	0.634722
00003	01690	1.717288	0.625000	0.227381
00003	01703	1.282191	0.687500	0.330230
00003	01716	0.989739	0.343750	0.049550
00003	01729	1.311291	0.718750	0.468531
00003	01742	0.534957	0.875000	0.610301
00003	01755	0.792452	0.843750	0.502564
00003	01768	0.722693	0.781250	0.497143
00003	01781	1.474168	0.437500	0.124260
00003	01794	1.554901	0.625000	0.219444
00003	01807	0.576551	0.843750	0.709295
00003	01820	1.079883	0.750000	0.311355
00003	01833	1.481072	0.625000	0.209929
00003	01846	1.363626	0.531250	0.221429
00003	01859	0.746925	0.843750	0.694551
00003	01872	1.295108	0.656250	0.442857
00003	01885	0.790775	0.468750	0.079365
00003	01898	0.636972	0.875000	0.570973
00003	01911	1.472664	0.656250	0.346667
00003	01924	0.650976	0.906250	0.616162
00003	01937	1.173300	0.718750	0.304529
00003	01950	1.214765	0.562500	0.081633
00003	01963	0.551224	0.812500	0.432401
00003	01976	1.210775	0.437500	0.153247
00003	01989	0.943315	0.718750	0.380497
00003	02002	0.376192	0.937500	0.722340
00003	02015	0.303620	0.937500	0.633333
00003	02028	0.696288	0.875000	0.763784
00003	02041	0.766792	0.531250	0.232323
00003	02054	0.473972	0.875000	0.545000
00003	02067	0.782411	0.906250	0.466667
00003	02080	1.207765	0.781250	0.627179
00003	02093	1.421871	0.687500	0.357085
00003	02106	0.448744	0.906250	0.716667
00003	02119	0.363085	0.906250	0.709091
00003	02132	0.714649	0.781250	0.335262
00003	02145	0.755253	0.875000	0.718095
00003	02158	0.614890	0.875000	0.549306
00003	02171	0.802332	0.750000	0.501556
00003	02184	1.151525	0.343750	0.085965
00003	02197	0.758736	0.875000	0.585561
00003	02210	1.060879	0.656250	0.309397
00003	02223	1.393555	0.750000	0.317708
00003	02236	1.046530	0.625000	0.175845
00003	02249	1.094558	0.843750	0.609964
00003	02262	0.560348	0.812500	0.528303
00003	02275	1.429087	0.593750	0.187855
00003	02288	0.327442	0.937500	0.872093
00003	02301	0.699599	0.875000	0.761905
00003	02314	0.638818	0.812500	0.536839
00003	02327	0.674701	0.500000	0.071111
00003	02340	0.944342	0.718750	0.273810
00003	02353	0.662223	0.656250	0.105000
00003	02366	0.513886	0.875000	0.622093
00003	02379	0.627281	0.843750	0.640417
00003	02392	0.664157	0.812500	0.550526
00003	02405	0.565147	0.875000	0.553191
00003	02418	1.071311	0.781250	0.318333
00003	02431	1.295759	0.687500	0.340864
00003	02444	0.633081	0.843750	0.575000
00003	02457	0.629176	0.843750	0.384259
00003	02470	1.075480	0.781250	0.380361
00003	02483	0.684099	0.843750	0.577674
00003	02496	0.613807	0.875000	0.746259
00003	02509	0.955179	0.593750	0.087963
00003	02522	1.230209	0.750000	0.429630
00003	02535	0.708384	0.781250	0.432683
00003	02548	1.508800	0.656250	0.141667
00003	02561	0.606162	0.812500	0.509664
00003	02574	0.842911	0.843750	0.526667
00003	02587	1.272162	0.406250	0.056277
00003	02600	0.394312	0.906250	0.666865
00003	02613	0.367416	0.968750	0.833333
00003	02626	0.453274	0.843750	0.551852
00003	02639	0.687495	0.812500	0.503175
00003	02652	0.426780	0.875000	0.705539
00003	02665	0.764996	0.812500	0.579221
00003	02678	0.317979	0.937500	0.745192
00003	02691	1.215515	0.718750	0.094650
00003	02704	0.722073	0.812500	0.471795
00003	02717	1.082198	0.781250	0.386535
00003	02730	0.945134	0.750000	0.344841
00003	02743	1.102861	0.750000	0.300926
00003	02756	1.390411	0.562500	0.240212
00003	02769	1.303169	0.531250	0.090426
00003	02782	0.632607	0.906250	0.783550
00003	02795	1.145738	0.468750	0.120557
00003	02808	1.128872	0.718750	0.328823
00003	02821	0.509166	0.843750	0.575997
00003	02834	1.044348	0.750000	0.224745
00003	02847	1.041379	0.812500	0.559690
00003	02860	1.409404	0.531250	0.171111
00003	02873	0.603478	0.843750	0.476190
00003	02886	0.341255	0.937500	0.812346
00003	02899	1.727219	0.531250	0.220543
00003	02912	1.219551	0.718750	0.461746
00003	02925	1.373576	0.531250	0.251894
00003	02938	0.382429	0.937500	0.846801
00003	02951	1.815850	0.406250	0.047619
00003	02964	0.444989	0.906250	0.772294
00003	02977	1.074080	0.781250	0.554435
00003	02990	0.342591	0.968750	0.850000
00003	03003	0.983223	0.468750	0.105820
00003	03016	1.411600	0.687500	0.462281
00003	03029	0.763682	0.843750	0.602357
00003	03042	0.560221	0.812500	0.411839
00003	03055	1.303444	0.656250	0.385101
00003	03068	0.822051	0.468750	0.146667
00003	03081	1.291210	0.375000	0.130342
00003	03094	0.625523	0.843750	0.567380
00003	03107	1.260222	0.406250	0.067183
00003	03120	0.908676	0.718750	0.271667
00003	03133	0.873836	0.781250	0.528532
00003	03146	0.370647	0.906250	0.600000
00003	03159	0.916962	0.781250	0.415380
00003	03172	0.532566	0.906250	0.864881
00003	03185	0.437579	0.906250	0.742021
00003	03198	1.331604	0.312500	0.113095
00003	03211	0.777337	0.781250	0.434259
00003	03224	1.060395	0.656250	0.242772
00003	03237	0.588563	0.843750	0.535985
00003	03250	0.746899	0.812500	0.667133
00003	03263	0.839300	0.781250	0.396028
00003	03276	0.543660	0.468750	0.111795
00003	03289	0.423883	0.906250	0.587879
00003	03302	1.656540	0.625000	0.237229
00003	03315	0.898637	0.531250	0.172727
00003	03328	0.800788	0.812500	0.521855
00003	03341	1.172845	0.781250	0.718067
00003	03354	0.586435	0.468750	0.115116
00003	03367	0.561116	0.875000	0.681358
00003	03380	0.773866	0.781250	0.583730
00003	03393	1.333306	0.625000	0.098039
00003	03406	0.267900	0.968750	0.955426
00003	03419	1.420166	0.312500	0.058480
00003	03432	1.161590	0.781250	0.631944
00003	03445	0.400635	0.937500	0.919512
00003	03458	0.480673	0.875000	0.620233
00003	03471	1.491377	0.656250	0.577160
00003	03484	0.600705	0.937500	0.638095
00003	03497	1.432286	0.593750	0.172176
00003	03510	1.449424	0.593750	0.086168
00003	03523	1.481758	0.625000	0.280319
00003	03536	0.860479	0.750000	0.496465
00003	03549	0.668697	0.875000	0.766071
00003	03562	0.637454	0.843750	0.530303
00003	03575	1.780101	0.468750	0.109819
00003	03588	1.315261	0.562500	0.266486
00003	03601	0.398690	0.937500	0.772727
00003	03614	1.605689	0.562500	0.160494
00003	03627	1.415593	0.437500	0.068293
00003	03640	0.381956	0.906250	0.700000
00003	03653	1.030597	0.718750	0.375358
00003	03666	0.482281	0.875000	0.483889
00003	03679	1.288178	0.531250	0.090426
00003	03692	1.090629	0.906250	0.912037
00003	03705	0.767839	0.718750	0.401856
00003	03718	1.314842	0.687500	0.201814
00003	03731	1.537854	0.656250	0.329268
00003	03744	0.460783	0.718750	0.170370
00003	03757	1.544157	0.562500	0.295676
00003	03770	0.840198	0.500000	0.136054
00003	03783	1.509305	0.593750	0.105496
00003	03796	1.279900	0.437500	0.115115
00003	03809	0.637004	0.875000	0.618831
00003	03822	1.328410	0.656250	0.150118
00003	03835	0.542570	0.875000	0.619697
00003	03848	0.658691	0.875000	0.652683
00003	03861	1.518641	0.375000	0.050000
00003	03874	0.557144	0.812500	0.719363
00003	03887	0.515052	0.875000	0.669643
00003	03900	0.692706	0.812500	0.556016
00003	03913	1.010647	0.437500	0.160969
00003	03926	1.020775	0.781250	0.466514
00003	03939	1.575045	0.531250	0.136232
00003	03952	0.544754	0.875000	0.561905
00003	03965	0.726119	0.750000	0.315278
00003	03978	0.988831	0.375000	0.138517
00003	03991	0.468969	0.937500	0.696970
00003	04004	0.459256	0.906250	0.455556
00003	04017	1.069122	0.343750	0.067073
00003	04030	0.553636	0.875000	0.597669
00003	04043	0.655413	0.812500	0.564286
00003	04056	0.476503	0.906250	0.733649
00003	04069	1.123876	0.656250	0.212593
00003	04082	0.665292	0.812500	0.613364
00003	04095	0.471904	0.875000	0.638180
00003	04108	1.147883	0.687500	0.325589
00003	04121	0.344303	0.937500	0.758989
00003	04134	0.858004	0.750000	0.355000
00003	04147	0.805357	0.781250	0.428086
00003	04160	1.196996	0.687500	0.135802
00003	04173	0.646865	0.843750	0.606061
00003	04186	0.508934	0.906250	0.770026
00003	04199	0.662825	0.500000	0.101299
00003	04212	0.500767	0.906250	0.594792
00003	04225	1.344562	0.687500	0.210851
00003	04238	0.300232	0.968750	0.948718
00003	04251	0.378261	0.937500	0.804841
00003	04264	0.487851	0.906250	0.649351
00003	04277	1.460025	0.593750	0.179078
00003	04290	0.982760	0.718750	0.419048
00003	04303	1.026218	0.656250	0.362381
00003	04316	1.322314	0.718750	0.320455
00003	04329	0.739627	0.812500	0.699891
00003	04342	0.869321	0.656250	0.157434
00003	04355	0.870772	0.781250	0.514109
00003	04368	0.564558	0.843750	0.633023
00003	04381	0.964016	0.812500	0.360714
00003	04394	0.828425	0.812500	0.500325
00003	04407	0.627682	0.843750	0.575680
00003	04420	0.715515	0.812500	0.538803
00003	04433	0.778452	0.781250	0.482051
00003	04446	0.577935	0.812500	0.595909
00003	04459	0.548221	0.843750	0.502296
00003	04472	1.488713	0.468750	0.245238
00003	04485	0.478228	0.937500	0.523810
00003	04498	0.432374	0.937500	0.905285
00003	04511	1.565637	0.687500	0.437322
00003	04524	0.991432	0.843750	0.691358
00003	04537	0.773053	0.781250	0.387879
00003	04550	1.149013	0.218750	0.108558
00003	04563	0.722026	0.843750	0.639394
00003	04576	0.717233	0.781250	0.397746
00003	04589	0.682445	0.875000	0.633838
00003	04602	0.705268	0.843750	0.561667
00003	04615	0.670198	0.875000	0.647561
00003	04628	0.561514	0.812500	0.541304
00003	04641	0.270326	1.000000	1.000000
00003	04654	1.552036	0.500000	0.186905
00003	04667	0.562756	0.875000	0.550926
00003	04680	0.700145	0.875000	0.660631
00003	04693	0.668700	0.843750	0.598860
00003	04706	0.794482	0.500000	0.078049
00003	04719	1.451740	0.656250	0.089744
00003	04732	1.582851	0.312500	0.198701
00003	04745	1.363461	0.750000	0.454354
00003	04758	1.543551	0.656250	0.215152
00003	04771	0.600472	0.875000	0.738095
00003	04784	1.308281	0.343750	0.100529
00003	04797	0.686629	0.843750	0.803004
00003	04810	1.194299	0.750000	0.419589
00003	04823	1.419165	0.312500	0.052632
00003	04836	0.509772	0.812500	0.467480
00003	04849	0.579885	0.812500	0.405754
00003	04862	0.769629	0.687500	0.138365
00003	04875	1.548722	0.406250	0.068421
00003	04888	0.867051	0.781250	0.507214
00003	04901	0.950155	0.781250	0.429285
00003	04914	0.632264	0.906250	0.727122
00003	04927	1.484897	0.562500	0.266883
00003	04940	0.954368	0.125000	0.025641
00003	04953	1.233269	0.687500	0.370833
00003	04966	1.202526	0.375000	0.084442
00003	04979	0.916656	0.718750	0.081996
00003	04992	1.208116	0.781250	0.552083
00003	05005	1.113291	0.437500	0.133333
00003	05018	0.939322	0.750000	0.439474
00003	05031	0.626219	0.812500	0.564194
00003	05044	0.335898	0.937500	0.831111
00003	05057	1.180805	0.562500	0.083333
00003	05070	1.001676	0.500000	0.062016
00003	05083	0.384195	0.875000	0.628788
00003	05096	0.896249	0.812500	0.523810
00003	05109	1.150407	0.437500	0.132576
00003	05122	0.632010	0.468750	0.068182
00003	05135	1.404268	0.687500	0.420476
00003	05148	0.493747	0.843750	0.547322
00003	05161	0.719357	0.375000	0.068571
00003	05174	0.782269	0.812500	0.516162
00003	05187	0.616562	0.812500	0.641892
00003	05200	0.637111	0.781250	0.601852
